Symbol,Side,Qty,Fill Price,Commission,Closing Time,Status
IWM,Buy,40,226.09,0.25,2026-03-11T16:00:00.000Z,Filled
IWM,Sell,40,227.04,0.25,2026-03-11T16:35:00.000Z,Filled
AMD,Buy,100,161.51,0.5,2026-03-11T16:59:00.000Z,Filled
AMD,Sell,50,162.38,0.25,2026-03-11T17:08:00.000Z,Filled
AMD,Sell,50,162.85,0.25,2026-03-11T17:14:00.000Z,Filled
MSFT,Sell,100,428.24,0.5,2026-03-12T15:09:00.000Z,Filled
MSFT,Buy,100,429.77,0.5,2026-03-12T17:29:00.000Z,Filled
META,Sell,45,607.83,0.25,2026-03-13T18:14:00.000Z,Filled
META,Buy,22.5,606.56,0.25,2026-03-13T18:15:48.000Z,Filled
META,Buy,22.5,605.88,0.25,2026-03-13T18:17:00.000Z,Filled
ETHUSDT,Buy,2,3242.72,0.97,2026-03-14T00:10:00.000Z,Filled
ETHUSDT,Sell,2,3255.91,0.97,2026-03-14T00:45:00.000Z,Filled
AAPL,Sell,100,223.74,0.5,2026-03-16T14:13:00.000Z,Filled
AAPL,Sell,100,223.99,0.5,2026-03-16T14:20:00.000Z,Filled
AAPL,Buy,200,225.01,1,2026-03-16T14:48:00.000Z,Filled
NVDA,Sell,120,132.7,0.6,2026-03-16T16:17:00.000Z,Filled
NVDA,Buy,60,133.21,0.3,2026-03-16T16:38:00.000Z,Filled
NVDA,Buy,60,133.49,0.3,2026-03-16T16:52:00.000Z,Filled
IWM,Sell,40,226.22,0.25,2026-03-16T17:01:00.000Z,Filled
IWM,Buy,20,224.77,0.25,2026-03-16T17:22:00.000Z,Filled
IWM,Buy,20,223.99,0.25,2026-03-16T17:36:00.000Z,Filled
SOLUSDT,Sell,30,170.45,0.77,2026-03-17T09:48:00.000Z,Filled
SOLUSDT,Buy,30,170.94,0.77,2026-03-17T12:08:00.000Z,Filled
SPY,Buy,20,592.66,0.25,2026-03-17T15:55:00.000Z,Filled
SPY,Sell,20,599.1,0.25,2026-03-17T16:10:00.000Z,Filled
META,Buy,45,605.41,0.25,2026-03-17T16:32:00.000Z,Filled
META,Sell,45,600.39,0.25,2026-03-17T16:40:00.000Z,Filled
SOLUSDT,Sell,45,174.22,0.45,2026-03-18T15:13:00.000Z,Filled
SOLUSDT,Buy,45,174.2,0.45,2026-03-18T15:16:00.000Z,Filled
AAPL,Buy,200,214.29,2,2026-03-18T15:59:00.000Z,Filled
AAPL,Sell,200,214.31,2,2026-03-18T16:34:00.000Z,Filled
NVDA,Sell,60,132.04,0.3,2026-03-18T17:27:00.000Z,Filled
NVDA,Buy,60,131.54,0.3,2026-03-18T18:42:00.000Z,Filled
BTCUSDT,Buy,0.05,92347.47,0.69,2026-03-19T11:47:00.000Z,Filled
BTCUSDT,Sell,0.025,93066.52,0.35,2026-03-19T13:11:00.000Z,Filled
BTCUSDT,Sell,0.025,93453.7,0.35,2026-03-19T14:07:00.000Z,Filled
AMD,Buy,50,161.71,0.5,2026-03-20T17:11:00.000Z,Filled
BTCUSDT,Buy,0.2,98035.31,2.94,2026-03-21T09:29:00.000Z,Filled
BTCUSDT,Sell,0.1,97361.01,1.47,2026-03-21T09:33:48.000Z,Filled
BTCUSDT,Sell,0.1,96997.92,1.47,2026-03-21T09:37:00.000Z,Filled
ETHUSDT,Buy,2,3393.76,1.02,2026-03-22T01:59:00.000Z,Filled
ETHUSDT,Sell,1,3382.87,0.51,2026-03-22T02:44:00.000Z,Filled
ETHUSDT,Sell,1,3377.01,0.51,2026-03-22T03:14:00.000Z,Filled
IWM,Buy,160,236.59,0.8,2026-03-23T15:08:00.000Z,Filled
AMZN,Buy,150,214.73,0.75,2026-03-23T15:38:00.000Z,Filled
AMZN,Sell,150,216.83,0.75,2026-03-23T15:53:00.000Z,Filled
IWM,Sell,160,235.21,0.8,2026-03-23T16:23:00.000Z,Filled
AMZN,Buy,50,205.35,0.25,2026-03-23T16:32:00.000Z,Filled
AMZN,Sell,50,204.56,0.25,2026-03-23T16:40:00.000Z,Filled
QQQ,Buy,20,518.19,0.25,2026-03-23T18:09:00.000Z,Filled
QQQ,Sell,20,515.41,0.25,2026-03-23T19:55:00.000Z,Filled
AMZN,Buy,100,214.86,0.5,2026-03-24T14:21:00.000Z,Filled
META,Sell,45,602.87,0.25,2026-03-24T15:11:00.000Z,Filled
IWM,Buy,80,228.43,0.4,2026-03-24T15:13:00.000Z,Filled
IWM,Sell,40,229.06,0.25,2026-03-24T15:14:48.000Z,Filled
META,Buy,22.5,601.38,0.25,2026-03-24T15:15:48.000Z,Filled
IWM,Sell,40,229.4,0.25,2026-03-24T15:16:00.000Z,Filled
META,Buy,22.5,600.58,0.25,2026-03-24T15:19:00.000Z,Filled
SPY,Buy,20,599.25,0.25,2026-03-25T14:02:00.000Z,Filled
SPY,Buy,20,601.01,0.25,2026-03-25T14:03:36.000Z,Filled
SPY,Sell,20,604.98,0.25,2026-03-25T14:06:48.000Z,Filled
SPY,Sell,20,608.07,0.25,2026-03-25T14:10:00.000Z,Filled
AMD,Sell,50,161.73,0.5,2026-03-25T14:43:00.000Z,Filled
IWM,Buy,80,226.08,0.4,2026-03-25T17:14:00.000Z,Filled
IWM,Buy,80,225.67,0.4,2026-03-25T17:15:36.000Z,Filled
IWM,Sell,80,224.76,0.4,2026-03-25T17:18:48.000Z,Filled
IWM,Sell,80,224.04,0.4,2026-03-25T17:22:00.000Z,Filled
META,Sell,30,598.13,0.25,2026-03-25T17:52:00.000Z,Filled
AMZN,Sell,100,217.27,0.5,2026-03-27T15:02:00.000Z,Filled
BTCUSDT,Buy,0.025,99677.7,0.37,2026-03-28T05:21:00.000Z,Filled
BTCUSDT,Buy,0.025,99939.17,0.37,2026-03-28T05:36:00.000Z,Filled
BTCUSDT,Sell,0.025,100527.49,0.37,2026-03-28T06:06:00.000Z,Filled
BTCUSDT,Sell,0.025,100985.07,0.37,2026-03-28T06:36:00.000Z,Filled
ETHUSDT,Buy,1,3302.74,0.5,2026-03-29T08:17:00.000Z,Filled
ETHUSDT,Sell,0.5,3326.18,0.25,2026-03-29T08:21:48.000Z,Filled
ETHUSDT,Sell,0.5,3338.8,0.25,2026-03-29T08:25:00.000Z,Filled
IWM,Sell,60,236.6,0.3,2026-03-31T16:07:00.000Z,Filled
IWM,Sell,60,237.01,0.3,2026-03-31T16:35:00.000Z,Filled
QQQ,Sell,60,517.27,0.3,2026-03-31T17:31:00.000Z,Filled
QQQ,Buy,30,513.78,0.25,2026-03-31T18:16:00.000Z,Filled
IWM,Buy,120,238.63,0.6,2026-03-31T18:27:00.000Z,Filled
QQQ,Buy,30,511.89,0.25,2026-03-31T18:46:00.000Z,Filled
META,Buy,30,592.42,0.25,2026-04-02T14:33:00.000Z,Filled
BTCUSDT,Sell,0.075,94747.51,1.07,2026-04-05T16:21:00.000Z,Filled
BTCUSDT,Sell,0.075,94900.3,1.07,2026-04-05T16:49:00.000Z,Filled
BTCUSDT,Buy,0.075,95244.08,1.07,2026-04-05T17:45:00.000Z,Filled
BTCUSDT,Buy,0.075,95511.47,1.07,2026-04-05T18:41:00.000Z,Filled
AMD,Buy,100,152.66,0.5,2026-04-06T15:45:00.000Z,Filled
AMD,Buy,100,152.45,0.5,2026-04-06T15:48:00.000Z,Filled
AMD,Sell,100,151.99,0.5,2026-04-06T15:54:00.000Z,Filled
MSFT,Buy,50,447.16,0.25,2026-04-06T15:56:00.000Z,Filled
MSFT,Buy,50,446.27,0.25,2026-04-06T15:59:00.000Z,Filled
AMD,Sell,100,151.63,0.5,2026-04-06T16:00:00.000Z,Filled
MSFT,Sell,100,442.69,0.5,2026-04-06T16:11:00.000Z,Filled
QQQ,Sell,40,521.21,0.25,2026-04-06T17:22:00.000Z,Filled
QQQ,Sell,40,522.16,0.25,2026-04-06T17:23:36.000Z,Filled
QQQ,Buy,40,524.3,0.25,2026-04-06T17:26:48.000Z,Filled
QQQ,Buy,40,525.96,0.25,2026-04-06T17:30:00.000Z,Filled
META,Buy,15,622.69,0.25,2026-04-06T17:44:00.000Z,Filled
META,Buy,15,624.8,0.25,2026-04-06T18:10:12.000Z,Filled
META,Sell,15,629.56,0.25,2026-04-06T19:02:36.000Z,Filled
META,Sell,15,633.26,0.25,2026-04-06T19:55:00.000Z,Filled
AMZN,Buy,150,212.77,0.75,2026-04-08T14:00:00.000Z,Filled
SOLUSDT,Sell,7.5,170.06,0.25,2026-04-08T14:36:00.000Z,Filled
SOLUSDT,Sell,7.5,169.68,0.25,2026-04-08T14:37:36.000Z,Filled
SOLUSDT,Buy,15,168.15,0.38,2026-04-08T14:44:00.000Z,Filled
SOLUSDT,Buy,30,175.68,0.79,2026-04-09T11:37:00.000Z,Filled
SOLUSDT,Buy,30,175.55,0.79,2026-04-09T11:44:00.000Z,Filled
SOLUSDT,Sell,30,175.27,0.79,2026-04-09T11:58:00.000Z,Filled
SOLUSDT,Sell,30,175.05,0.79,2026-04-09T12:12:00.000Z,Filled
AMZN,Sell,150,211.91,0.75,2026-04-09T14:16:00.000Z,Filled
AMZN,Buy,200,209.33,2,2026-04-09T17:39:00.000Z,Filled
AMZN,Sell,200,209.35,2,2026-04-09T18:14:00.000Z,Filled
AAPL,Buy,150,222.9,0.75,2026-04-10T13:39:00.000Z,Filled
AAPL,Sell,75,221.52,0.38,2026-04-10T14:00:00.000Z,Filled
AAPL,Sell,75,220.77,0.38,2026-04-10T14:14:00.000Z,Filled
SPY,Sell,20,606.26,0.25,2026-04-10T15:27:00.000Z,Filled
SPY,Buy,20,611.72,0.25,2026-04-10T17:47:00.000Z,Filled
IWM,Sell,40,237.25,0.25,2026-04-10T18:01:00.000Z,Filled
IWM,Sell,40,237,0.25,2026-04-10T18:01:36.000Z,Filled
IWM,Buy,80,236.02,0.4,2026-04-10T18:04:00.000Z,Filled
SOLUSDT,Buy,60,179.47,1.62,2026-04-11T05:13:00.000Z,Filled
ETHUSDT,Buy,2,3404.36,1.02,2026-04-12T08:33:00.000Z,Filled
ETHUSDT,Sell,2,3391.16,1.02,2026-04-12T09:48:00.000Z,Filled
SOLUSDT,Sell,60,182.5,1.62,2026-04-13T05:13:00.000Z,Filled
BTCUSDT,Sell,0.1,93053.95,1.4,2026-04-13T08:38:00.000Z,Filled
BTCUSDT,Buy,0.1,91845.95,1.4,2026-04-13T08:41:00.000Z,Filled
QQQ,Sell,60,506.38,0.3,2026-04-13T16:07:00.000Z,Filled
QQQ,Buy,30,503.64,0.25,2026-04-13T16:11:48.000Z,Filled
QQQ,Buy,30,502.17,0.25,2026-04-13T16:15:00.000Z,Filled
AAPL,Buy,150,229.71,0.75,2026-04-13T16:25:00.000Z,Filled
AAPL,Sell,150,231.29,0.75,2026-04-13T18:45:00.000Z,Filled
AMZN,Sell,150,206.74,0.75,2026-04-14T16:07:00.000Z,Filled
AMZN,Buy,75,205.53,0.38,2026-04-14T16:16:00.000Z,Filled
AMZN,Buy,75,204.88,0.38,2026-04-14T16:22:00.000Z,Filled
IWM,Buy,80,227.25,0.4,2026-04-14T16:53:00.000Z,Filled
IWM,Sell,80,226.49,0.4,2026-04-14T16:56:00.000Z,Filled
SPY,Buy,80,581.01,0.4,2026-04-14T17:39:00.000Z,Filled
SPY,Sell,40,586.18,0.25,2026-04-14T17:48:00.000Z,Filled
SPY,Sell,40,588.97,0.25,2026-04-14T17:54:00.000Z,Filled
SOLUSDT,Sell,60,179.93,1.62,2026-04-15T09:04:00.000Z,Filled
SOLUSDT,Buy,30,180.97,0.81,2026-04-15T09:05:48.000Z,Filled
SOLUSDT,Buy,30,181.53,0.81,2026-04-15T09:07:00.000Z,Filled
AMZN,Buy,150,216.21,0.75,2026-04-15T14:12:00.000Z,Filled
BTCUSDT,Buy,0.025,100618.62,0.38,2026-04-17T01:59:00.000Z,Filled
BTCUSDT,Buy,0.025,100713.42,0.38,2026-04-17T02:14:00.000Z,Filled
BTCUSDT,Sell,0.05,101092.64,0.75,2026-04-17T03:14:00.000Z,Filled
SOLUSDT,Sell,15,175.25,0.39,2026-04-17T11:23:00.000Z,Filled
SOLUSDT,Buy,7.5,173.8,0.25,2026-04-17T11:24:48.000Z,Filled
SOLUSDT,Buy,7.5,173.01,0.25,2026-04-17T11:26:00.000Z,Filled
NVDA,Buy,120,134.4,1.2,2026-04-17T16:56:00.000Z,Filled
TSLA,Buy,30,284.15,0.25,2026-04-17T17:04:00.000Z,Filled
TSLA,Buy,30,284,0.25,2026-04-17T17:32:00.000Z,Filled
NVDA,Sell,120,134.42,1.2,2026-04-17T18:11:00.000Z,Filled
TSLA,Sell,30,283.67,0.25,2026-04-17T18:28:00.000Z,Filled
TSLA,Sell,30,283.42,0.25,2026-04-17T19:24:00.000Z,Filled
SOLUSDT,Buy,15,175.06,0.39,2026-04-18T16:23:00.000Z,Filled
SOLUSDT,Buy,15,175.37,0.39,2026-04-18T16:51:00.000Z,Filled
SOLUSDT,Sell,30,176.59,0.79,2026-04-18T18:43:00.000Z,Filled
SOLUSDT,Sell,30,174.46,0.79,2026-04-19T11:35:00.000Z,Filled
SOLUSDT,Buy,15,173.22,0.39,2026-04-19T11:36:48.000Z,Filled
SOLUSDT,Buy,15,172.55,0.39,2026-04-19T11:38:00.000Z,Filled
AMZN,Sell,150,219.5,0.75,2026-04-20T15:35:00.000Z,Filled
ETHUSDT,Buy,2,3349.04,1,2026-04-20T15:44:00.000Z,Filled
ETHUSDT,Sell,2,3400.48,1,2026-04-20T15:52:00.000Z,Filled
AMD,Buy,25,157.01,0.25,2026-04-20T16:34:00.000Z,Filled
AMD,Buy,25,157.11,0.25,2026-04-20T16:37:00.000Z,Filled
AMD,Sell,25,157.32,0.25,2026-04-20T16:43:00.000Z,Filled
AMD,Sell,25,157.49,0.25,2026-04-20T16:49:00.000Z,Filled
BTCUSDT,Sell,0.2,96705.44,2.9,2026-04-21T06:28:00.000Z,Filled
BTCUSDT,Buy,0.2,96261.33,2.9,2026-04-21T06:31:00.000Z,Filled
MSFT,Sell,25,462.18,0.25,2026-04-21T13:38:00.000Z,Filled
MSFT,Sell,25,461.77,0.25,2026-04-21T13:53:00.000Z,Filled
MSFT,Buy,25,460.85,0.25,2026-04-21T14:23:00.000Z,Filled
MSFT,Buy,25,460.13,0.25,2026-04-21T14:53:00.000Z,Filled
TSLA,Sell,30,289.04,0.25,2026-04-21T17:37:00.000Z,Filled
TSLA,Buy,15,290.87,0.25,2026-04-21T18:59:48.000Z,Filled
TSLA,Buy,15,291.85,0.25,2026-04-21T19:55:00.000Z,Filled
BTCUSDT,Buy,0.15,97706.21,2.2,2026-04-22T07:13:00.000Z,Filled
BTCUSDT,Sell,0.15,98621.59,2.2,2026-04-22T09:33:00.000Z,Filled
MSFT,Sell,25,461.61,0.25,2026-04-22T13:38:00.000Z,Filled
MSFT,Buy,25,466.44,0.25,2026-04-22T13:41:00.000Z,Filled
NVDA,Buy,240,139.32,2.4,2026-04-22T14:56:00.000Z,Filled
NVDA,Sell,240,139.34,2.4,2026-04-22T14:59:00.000Z,Filled
IWM,Sell,60,225.73,0.3,2026-04-22T18:03:00.000Z,Filled
IWM,Sell,60,225.22,0.3,2026-04-22T18:10:00.000Z,Filled
IWM,Buy,120,223.2,0.6,2026-04-22T18:38:00.000Z,Filled
ETHUSDT,Buy,3,3248.77,1.46,2026-04-23T10:06:00.000Z,Filled
ETHUSDT,Sell,3,3237.91,1.46,2026-04-23T12:26:00.000Z,Filled
SPY,Buy,30,604.2,0.25,2026-04-23T14:38:00.000Z,Filled
SPY,Buy,30,603.33,0.25,2026-04-23T14:39:36.000Z,Filled
SPY,Sell,60,599.85,0.3,2026-04-23T14:46:00.000Z,Filled
QQQ,Buy,20,519.77,0.2,2026-04-23T15:11:00.000Z,Filled
QQQ,Sell,20,519.79,0.2,2026-04-23T15:26:00.000Z,Filled
AMD,Buy,150,156.07,0.75,2026-04-23T18:12:00.000Z,Filled
AMD,Sell,150,155.14,0.75,2026-04-23T18:47:00.000Z,Filled
META,Sell,7.5,591.01,0.25,2026-04-27T17:33:00.000Z,Filled
META,Sell,7.5,592.04,0.25,2026-04-27T17:48:00.000Z,Filled
META,Buy,15,596.18,0.25,2026-04-27T18:48:00.000Z,Filled
SPY,Sell,80,614.5,0.8,2026-04-28T14:58:00.000Z,Filled
QQQ,Buy,40,522.69,0.25,2026-04-28T15:06:00.000Z,Filled
SPY,Buy,80,614.48,0.8,2026-04-28T15:13:00.000Z,Filled
SOLUSDT,Buy,60,167.11,1.5,2026-04-28T15:14:00.000Z,Filled
IWM,Sell,120,222.61,0.6,2026-04-28T15:14:00.000Z,Filled
SOLUSDT,Sell,30,166.71,0.75,2026-04-28T15:15:48.000Z,Filled
SOLUSDT,Sell,30,166.49,0.75,2026-04-28T15:17:00.000Z,Filled
META,Buy,45,597.2,0.25,2026-04-29T14:46:00.000Z,Filled
IWM,Buy,120,218.86,0.6,2026-04-29T14:55:00.000Z,Filled
AAPL,Buy,100,218.31,0.5,2026-04-29T15:58:00.000Z,Filled
AAPL,Sell,100,220.45,0.5,2026-04-29T16:01:00.000Z,Filled
META,Sell,22.5,600.4,0.25,2026-04-29T16:10:00.000Z,Filled
META,Sell,22.5,602.12,0.25,2026-04-29T17:06:00.000Z,Filled
META,Sell,22.5,616.84,0.25,2026-04-30T17:04:00.000Z,Filled
META,Sell,22.5,617.28,0.25,2026-04-30T17:07:00.000Z,Filled
META,Buy,22.5,618.28,0.25,2026-04-30T17:13:00.000Z,Filled
AMZN,Buy,50,211.16,0.25,2026-04-30T17:13:00.000Z,Filled
AMZN,Sell,25,212.81,0.25,2026-04-30T17:17:48.000Z,Filled
META,Buy,22.5,619.06,0.25,2026-04-30T17:19:00.000Z,Filled
AMZN,Sell,25,213.7,0.25,2026-04-30T17:21:00.000Z,Filled
IWM,Buy,80,229.78,0.4,2026-04-30T17:27:00.000Z,Filled
IWM,Sell,80,229.18,0.4,2026-04-30T17:30:00.000Z,Filled
TSLA,Buy,30,306.09,0.25,2026-04-30T18:10:00.000Z,Filled
TSLA,Sell,15,309.19,0.25,2026-04-30T18:55:00.000Z,Filled
TSLA,Sell,15,310.85,0.25,2026-04-30T19:25:00.000Z,Filled
NVDA,Buy,120,143.34,0.6,2026-05-01T16:59:00.000Z,Filled
NVDA,Buy,120,143.64,0.6,2026-05-01T17:06:00.000Z,Filled
NVDA,Sell,240,144.82,1.2,2026-05-01T17:34:00.000Z,Filled
SOLUSDT,Buy,7.5,167.71,0.25,2026-05-03T00:29:00.000Z,Filled
SOLUSDT,Buy,7.5,168.01,0.25,2026-05-03T00:32:00.000Z,Filled
SOLUSDT,Sell,15,169.19,0.38,2026-05-03T00:44:00.000Z,Filled
QQQ,Sell,40,529.19,0.25,2026-05-04T14:32:00.000Z,Filled
TSLA,Buy,120,296.97,1.2,2026-05-04T15:05:00.000Z,Filled
TSLA,Sell,120,296.99,1.2,2026-05-04T15:08:00.000Z,Filled
AAPL,Buy,150,222.42,1.5,2026-05-04T16:27:00.000Z,Filled
AAPL,Sell,150,222.44,1.5,2026-05-04T18:47:00.000Z,Filled
BTCUSDT,Buy,0.15,101268.16,2.28,2026-05-05T06:19:00.000Z,Filled
BTCUSDT,Sell,0.075,101559.33,1.14,2026-05-05T06:28:00.000Z,Filled
BTCUSDT,Sell,0.075,101716.11,1.14,2026-05-05T06:34:00.000Z,Filled
TSLA,Buy,120,286.01,0.6,2026-05-06T14:05:00.000Z,Filled
TSLA,Sell,120,283.57,0.6,2026-05-06T14:40:00.000Z,Filled
AMZN,Buy,50,218.29,0.25,2026-05-06T17:12:00.000Z,Filled
META,Sell,45,635.79,0.25,2026-05-07T17:37:00.000Z,Filled
META,Buy,22.5,630.6,0.25,2026-05-07T17:58:00.000Z,Filled
META,Buy,22.5,627.81,0.25,2026-05-07T18:12:00.000Z,Filled
META,Buy,15,598.11,0.25,2026-05-08T14:27:00.000Z,Filled
META,Sell,15,607.77,0.25,2026-05-08T15:42:00.000Z,Filled
NVDA,Buy,240,141.51,1.2,2026-05-08T16:37:00.000Z,Filled
ETHUSDT,Buy,2,3481.28,1.04,2026-05-10T11:26:00.000Z,Filled
ETHUSDT,Buy,2,3484.92,1.04,2026-05-10T11:27:36.000Z,Filled
ETHUSDT,Sell,4,3499.46,2.09,2026-05-10T11:34:00.000Z,Filled
NVDA,Sell,240,143.5,1.2,2026-05-11T15:38:00.000Z,Filled
SPY,Sell,20,617.67,0.25,2026-05-11T16:37:00.000Z,Filled
SPY,Sell,20,616.32,0.25,2026-05-11T16:44:00.000Z,Filled
SPY,Buy,40,610.94,0.25,2026-05-11T17:12:00.000Z,Filled
MSFT,Buy,100,439.34,1,2026-05-11T17:52:00.000Z,Filled
MSFT,Sell,100,439.36,1,2026-05-11T18:00:00.000Z,Filled
MSFT,Buy,50,447.24,0.25,2026-05-12T16:00:00.000Z,Filled
MSFT,Sell,50,452.17,0.25,2026-05-12T17:15:00.000Z,Filled
AAPL,Buy,50,221.93,0.25,2026-05-13T16:20:00.000Z,Filled
AAPL,Sell,50,224.78,0.25,2026-05-13T18:40:00.000Z,Filled
BTCUSDT,Buy,0.1,98950.78,1.48,2026-05-14T03:46:00.000Z,Filled
BTCUSDT,Sell,0.1,99769.78,1.48,2026-05-14T05:01:00.000Z,Filled
BTCUSDT,Sell,0.1,96279.66,1.44,2026-05-14T07:33:00.000Z,Filled
BTCUSDT,Buy,0.1,96509.7,1.44,2026-05-14T07:36:00.000Z,Filled
ETHUSDT,Sell,2,3317.5,1,2026-05-14T10:44:00.000Z,Filled
ETHUSDT,Buy,1,3340.79,0.5,2026-05-14T10:45:48.000Z,Filled
ETHUSDT,Buy,1,3353.34,0.5,2026-05-14T10:47:00.000Z,Filled
SPY,Buy,20,618.8,0.25,2026-05-14T13:50:00.000Z,Filled
SPY,Sell,20,612.36,0.25,2026-05-14T13:53:00.000Z,Filled
AMZN,Sell,50,219.33,0.25,2026-05-14T15:26:00.000Z,Filled
AMZN,Buy,50,209.21,0.25,2026-05-15T15:35:00.000Z,Filled
NVDA,Sell,120,141.41,0.6,2026-05-15T16:20:00.000Z,Filled
NVDA,Buy,120,142.24,0.6,2026-05-15T17:35:00.000Z,Filled
BTCUSDT,Buy,0.15,96383.58,2.17,2026-05-18T04:30:00.000Z,Filled
BTCUSDT,Sell,0.075,96621.41,1.08,2026-05-18T05:54:00.000Z,Filled
BTCUSDT,Sell,0.075,96749.47,1.08,2026-05-18T06:50:00.000Z,Filled
META,Buy,45,597.68,0.25,2026-05-18T16:01:00.000Z,Filled
META,Sell,45,593.19,0.25,2026-05-18T16:04:00.000Z,Filled
AMZN,Sell,50,211.08,0.25,2026-05-20T15:11:00.000Z,Filled
AMZN,Sell,200,207.65,1,2026-05-21T17:22:00.000Z,Filled
AMZN,Buy,100,208.64,0.5,2026-05-21T17:26:48.000Z,Filled
AMZN,Buy,100,209.18,0.5,2026-05-21T17:30:00.000Z,Filled
QQQ,Buy,80,520.87,0.4,2026-05-21T17:59:00.000Z,Filled
QQQ,Sell,80,524.15,0.4,2026-05-21T19:55:00.000Z,Filled
MSFT,Buy,50,450.23,0.25,2026-05-22T17:08:00.000Z,Filled
MSFT,Buy,50,450.81,0.25,2026-05-22T17:08:36.000Z,Filled
MSFT,Sell,100,453.15,0.5,2026-05-22T17:11:00.000Z,Filled
SOLUSDT,Sell,15,175.57,0.4,2026-05-24T05:39:00.000Z,Filled
SOLUSDT,Sell,15,175.33,0.4,2026-05-24T05:39:36.000Z,Filled
SOLUSDT,Buy,30,174.37,0.79,2026-05-24T05:42:00.000Z,Filled
SOLUSDT,Buy,60,170.7,1.54,2026-05-26T03:19:00.000Z,Filled
BTCUSDT,Sell,0.1,101061.07,1.52,2026-05-27T14:11:00.000Z,Filled
BTCUSDT,Buy,0.1,100162.46,1.52,2026-05-27T15:26:00.000Z,Filled
MSFT,Buy,25,450.06,0.25,2026-05-27T17:09:00.000Z,Filled
IWM,Sell,40,232.82,0.25,2026-05-27T17:18:00.000Z,Filled
QQQ,Buy,20,512.91,0.25,2026-05-27T17:47:00.000Z,Filled
QQQ,Sell,20,519.66,0.25,2026-05-27T18:02:00.000Z,Filled
MSFT,Sell,12.5,449.01,0.25,2026-05-27T18:33:00.000Z,Filled
IWM,Buy,40,229.52,0.25,2026-05-27T18:33:00.000Z,Filled
MSFT,Sell,12.5,448.44,0.25,2026-05-27T19:29:00.000Z,Filled
AMZN,Sell,25,209.77,0.25,2026-05-28T15:41:00.000Z,Filled
AMZN,Sell,25,210.2,0.25,2026-05-28T15:48:00.000Z,Filled
AMZN,Buy,25,211.16,0.25,2026-05-28T16:02:00.000Z,Filled
AMZN,Buy,25,211.91,0.25,2026-05-28T16:16:00.000Z,Filled
MSFT,Sell,25,471.83,0.25,2026-05-28T17:43:00.000Z,Filled
MSFT,Buy,25,469.76,0.25,2026-05-28T17:51:00.000Z,Filled
AMD,Buy,150,153.72,0.75,2026-05-29T17:26:00.000Z,Filled
AMD,Sell,75,154.75,0.38,2026-05-29T18:11:00.000Z,Filled
AMD,Sell,75,155.3,0.38,2026-05-29T18:41:00.000Z,Filled
BTCUSDT,Buy,0.025,94237.87,0.35,2026-05-30T06:28:00.000Z,Filled
BTCUSDT,Buy,0.025,94045.05,0.35,2026-05-30T06:29:36.000Z,Filled
BTCUSDT,Sell,0.025,93611.2,0.35,2026-05-30T06:32:48.000Z,Filled
BTCUSDT,Sell,0.025,93273.76,0.35,2026-05-30T06:36:00.000Z,Filled
ETHUSDT,Sell,3,3366.18,1.51,2026-05-31T16:45:00.000Z,Filled
ETHUSDT,Buy,3,3346.3,1.51,2026-05-31T18:00:00.000Z,Filled
MSFT,Sell,25,469.13,0.25,2026-06-02T13:51:00.000Z,Filled
MSFT,Buy,25,461.9,0.25,2026-06-02T13:59:00.000Z,Filled
IWM,Buy,40,232.05,0.25,2026-06-02T16:59:00.000Z,Filled
IWM,Sell,20,230.57,0.25,2026-06-02T17:20:00.000Z,Filled
NVDA,Buy,240,137.65,1.2,2026-06-02T17:24:00.000Z,Filled
IWM,Sell,20,229.77,0.25,2026-06-02T17:34:00.000Z,Filled
NVDA,Sell,240,136.21,1.2,2026-06-02T17:59:00.000Z,Filled
SOLUSDT,Sell,60,172.81,1.54,2026-06-03T03:19:00.000Z,Filled
QQQ,Buy,20,547.5,0.25,2026-06-03T17:41:00.000Z,Filled
QQQ,Sell,20,545.16,0.25,2026-06-03T18:56:00.000Z,Filled
NVDA,Sell,30,135.79,0.25,2026-06-04T15:41:00.000Z,Filled
NVDA,Sell,30,135.54,0.25,2026-06-04T15:56:00.000Z,Filled
NVDA,Buy,30,134.96,0.25,2026-06-04T16:26:00.000Z,Filled
NVDA,Buy,30,134.52,0.25,2026-06-04T16:56:00.000Z,Filled
IWM,Buy,40,225.91,0.4,2026-06-05T15:02:00.000Z,Filled
ETHUSDT,Buy,1.5,3541.37,0.8,2026-06-06T00:34:00.000Z,Filled
ETHUSDT,Buy,1.5,3537.05,0.8,2026-06-06T00:35:36.000Z,Filled
ETHUSDT,Sell,3,3519.76,1.59,2026-06-06T00:42:00.000Z,Filled
BTCUSDT,Buy,0.05,101425.2,0.0005,2026-06-07T03:29:00.000Z,Filled
BTCUSDT,Sell,0.05,101425.22,0.0005,2026-06-07T04:04:00.000Z,Filled
BTCUSDT,Buy,0.1,100367.62,1.51,2026-06-08T03:47:00.000Z,Filled
AMZN,Buy,50,210.52,0.25,2026-06-08T14:11:00.000Z,Filled
TSLA,Buy,15,305.31,0.25,2026-06-08T16:18:00.000Z,Filled
TSLA,Buy,15,305.05,0.25,2026-06-08T16:25:00.000Z,Filled
AMZN,Sell,50,209.77,0.25,2026-06-08T16:31:00.000Z,Filled
TSLA,Sell,30,303.99,0.25,2026-06-08T16:53:00.000Z,Filled
